FAIL n=32 alpha=17 par=0,1,2,3,4,5,6,5,8,5,10,5,12,4,14,15,14,17,14,19,14,21,1,23,24,25,26,27,1,29,1,31 poly=1,32,465,4076,24136,102396,321832,763524,1378663,1893703,1960175,1498495,816614,298486,65367,6622,81,1 breaks=16(dist5)
FAIL n=32 alpha=17 par=0,1,2,3,4,5,6,5,8,5,10,5,12,4,14,15,14,17,14,19,14,21,1,23,24,25,26,25,1,29,1,31 poly=1,32,465,4077,24162,102696,323870,772631,1406942,1956404,2060327,1612927,907798,346561,80466,8833,132,2 breaks=16(dist5)
FAIL n=32 alpha=17 par=0,1,2,3,4,5,6,5,8,5,10,5,12,4,14,15,14,17,14,19,3,21,22,23,3,25,1,27,28,29,30,31 poly=1,32,465,4073,24063,101616,316979,743901,1324276,1787760,1814256,1357939,724812,260237,56343,5711,75,1 breaks=16(dist5)
FAIL n=32 alpha=17 par=0,1,2,3,4,5,6,5,8,5,10,5,12,4,14,15,14,17,14,19,3,21,22,23,3,25,1,27,28,29,30,29 poly=1,32,465,4074,24089,101916,319016,752990,1352423,1849943,1913224,1470809,814990,308323,71841,8083,123,2 breaks=16(dist5)
FAIL n=32 alpha=17 par=0,1,2,3,4,5,6,5,8,5,10,5,12,4,14,15,14,17,14,19,3,21,22,23,3,25,1,27,28,29,30,27 poly=1,32,465,4074,24089,101917,319036,753164,1353292,1852709,1919102,1479278,823193,313486,73811,8484,158,3 breaks=16(dist5)
FAIL n=32 alpha=17 par=0,1,2,3,4,5,6,5,8,5,10,5,12,4,14,15,14,17,14,19,3,21,3,23,3,25,1,27,28,29,30,31 poly=1,32,465,4076,24134,102366,321655,763069,1378710,1897550,1972589,1519683,838586,312274,70131,7304,84,1 breaks=16(dist5)
FAIL n=32 alpha=17 par=0,1,2,3,4,5,6,5,8,5,10,5,12,4,14,15,14,17,14,19,3,21,3,23,3,25,1,27,28,29,30,29 poly=1,32,465,4077,24160,102666,323695,772211,1407261,1961483,2076325,1641059,938730,367773,88814,10283,135,2 breaks=16(dist5)
FAIL n=32 alpha=17 par=0,1,2,3,4,5,6,5,8,5,10,5,12,4,14,15,14,17,14,19,3,21,3,23,3,25,1,27,28,29,30,27 poly=1,32,465,4077,24160,102667,323714,772368,1408008,1963763,2081017,1647694,945152,371910,90480,10652,169,3 breaks=16(dist5)
FAIL n=32 alpha=17 par=0,1,2,3,4,5,6,5,8,5,10,5,12,4,14,15,14,17,14,19,3,21,3,23,1,25,26,27,28,29,28,27 poly=1,32,465,4075,24114,102191,320782,760384,1373732,1893352,1976255,1535567,860908,329705,77802,8913,163,3 breaks=16(dist5)
FAIL n=32 alpha=17 par=0,1,2,3,4,5,6,5,8,5,10,5,12,4,14,15,14,17,14,19,3,21,3,23,1,25,26,27,28,27,26,31 poly=1,32,465,4075,24113,102168,320550,759023,1368551,1879862,1951654,1504038,832970,313304,71975,7900,125,2 breaks=16(dist5)
FAIL n=32 alpha=17 par=0,1,2,3,4,5,6,5,8,5,10,5,12,4,14,15,14,17,14,19,3,21,3,23,1,25,26,27,28,27,1,31 poly=1,32,465,4075,24114,102193,320819,760684,1375139,1897590,1984837,1547404,871865,336166,79928,9154,132,2 breaks=16(dist5)
FAIL n=32 alpha=17 par=0,1,2,3,4,5,6,5,8,5,10,5,12,4,14,15,14,17,14,19,3,21,3,23,1,25,26,27,28,25,1,31 poly=1,32,465,4075,24113,102171,320607,759498,1370844,1886988,1966600,1525530,853964,326709,77097,8846,161,3 breaks=16(dist5)
FAIL n=32 alpha=17 par=0,1,2,3,4,5,6,5,8,3,10,3,12,3,14,2,16,17,16,19,16,21,16,23,1,25,26,27,28,29,1,31 poly=1,32,465,4075,24111,102130,320230,757442,1363441,1868475,1933731,1484011,817279,304968,69166,7374,84,1 breaks=16(dist5)
FAIL n=32 alpha=17 par=0,1,2,3,4,5,6,5,8,3,10,3,12,3,14,2,16,17,16,19,16,21,1,23,24,25,26,27,1,29,1,31 poly=1,32,465,4074,24088,101896,318838,752054,1349169,1842031,1899395,1453325,799240,298639,68126,7354,84,1 breaks=16(dist5)
FAIL n=32 alpha=17 par=0,1,2,3,4,5,6,5,4,1,10,11,12,13,14,11,16,11,18,10,20,21,20,23,20,25,20,27,1,29,1,31 poly=1,32,465,4075,24114,102193,320820,760701,1375263,1898103,1986174,1549700,874493,338139,80853,9398,161,3 breaks=16(dist5)
FAIL n=32 alpha=17 par=0,1,2,3,4,5,6,5,4,1,10,11,12,13,14,11,16,11,18,10,20,21,20,23,20,25,1,27,1,29,1,31 poly=1,32,465,4075,24114,102194,320838,760843,1375911,1900001,1989910,1554718,879053,340844,81819,9570,169,3 breaks=16(dist5)
FAIL n=32 alpha=17 par=0,1,2,3,4,5,4,3,2,9,2,11,2,13,2,15,1,17,18,19,20,17,22,17,24,1,26,27,26,29,26,31 poly=1,32,465,4079,24203,103081,326080,781330,1431770,2009095,2143875,1710747,989928,393380,96779,11537,183,3 breaks=16(dist5)
STATS n=32 trees=1747618646 failures=28 alarms=0
