n,edges,root,E,J,I,E_geq_J_coeffwise,E_dom_J,SCC,I_dom_1pxJ,IpxE_dom_E,gk_ck_plus_dk_ge0,gk_min,SCC_ge_xI,SCC_minus_xI_min,d_km1_JE_ge0_prefix_to_modeI,d_km1_JE_min_prefix,mode_I,ratio_J_over_E_logconcave,ratio_J_over_E_logconcave_min_crossdiff
11,"((0, 1), (0, 6), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 9), (6, 10), (7, 8))",9,"(1, 10, 36, 58, 42, 11)","(1, 9, 30, 47, 35, 10)","(1, 11, 45, 88, 89, 46, 10)",True,False,True,False,True,True,118,True,0,False,-48,4,False,-192192
11,"((0, 1), (0, 6), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 9), (7, 8))",1,"(1, 10, 38, 69, 60, 20)","(1, 7, 18, 22, 13, 3)","(1, 11, 45, 87, 82, 33, 3)",True,True,True,False,True,True,94,True,0,False,-406,3,False,-10554
11,"((0, 1), (0, 6), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 9), (7, 8))",0,"(1, 10, 38, 69, 62, 25, 3)","(1, 7, 18, 20, 8)","(1, 11, 45, 87, 82, 33, 3)",True,True,True,True,True,True,94,False,-24,False,-482,3,True,0
11,"((0, 1), (0, 6), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 9), (7, 8))",2,"(1, 10, 37, 65, 57, 23, 3)","(1, 8, 22, 25, 10)","(1, 11, 45, 87, 82, 33, 3)",True,True,True,True,True,True,106,False,-30,False,-505,3,True,0
11,"((0, 1), (0, 6), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 9), (7, 8))",3,"(1, 10, 36, 59, 45, 13)","(1, 9, 28, 37, 20, 3)","(1, 11, 45, 87, 82, 33, 3)",True,True,True,False,True,True,118,True,0,False,-320,3,True,116
11,"((0, 1), (0, 6), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 9), (7, 8))",6,"(1, 10, 38, 70, 64, 25, 2)","(1, 7, 17, 18, 8, 1)","(1, 11, 45, 87, 82, 33, 3)",True,True,True,False,True,True,94,True,0,False,-506,3,True,128
11,"((0, 1), (0, 6), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 9), (7, 8))",7,"(1, 10, 37, 65, 56, 21, 2)","(1, 8, 22, 26, 12, 1)","(1, 11, 45, 87, 82, 33, 3)",True,True,True,True,True,True,106,False,-3,False,-468,3,True,112
11,"((0, 1), (0, 6), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 9), (7, 8))",8,"(1, 10, 36, 59, 45, 14, 1)","(1, 9, 28, 37, 19, 2)","(1, 11, 45, 87, 82, 33, 3)",True,True,True,False,True,True,118,True,0,False,-320,3,True,116
11,"((0, 1), (0, 6), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 9), (7, 8))",9,"(1, 10, 36, 58, 41, 10, 1)","(1, 9, 29, 41, 23, 2)","(1, 11, 45, 87, 82, 33, 3)",True,True,True,True,True,True,56,False,-3,False,-206,3,True,16
11,"((0, 1), (0, 6), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 9), (7, 8))",10,"(1, 10, 36, 58, 42, 11)","(1, 9, 29, 40, 22, 3)","(1, 11, 45, 87, 82, 33, 3)",True,True,True,False,True,True,118,True,0,False,-242,3,True,16
11,"((0, 1), (0, 6), (0, 9), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (7, 8), (9, 10))",1,"(1, 10, 38, 68, 56, 16)","(1, 7, 18, 21, 11, 2)","(1, 11, 45, 86, 77, 27, 2)",True,True,True,False,True,True,94,True,0,False,-426,3,False,-64
11,"((0, 1), (0, 6), (0, 9), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (7, 8), (9, 10))",0,"(1, 10, 38, 68, 57, 19, 2)","(1, 7, 18, 20, 8)","(1, 11, 45, 86, 77, 27, 2)",True,True,True,True,True,True,94,False,-16,False,-464,3,True,0
11,"((0, 1), (0, 6), (0, 9), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (7, 8), (9, 10))",2,"(1, 10, 37, 64, 53, 19, 2)","(1, 8, 22, 24, 8)","(1, 11, 45, 86, 77, 27, 2)",True,True,True,True,True,True,106,False,-32,False,-520,3,True,0
11,"((0, 1), (0, 6), (0, 9), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (7, 8), (9, 10))",3,"(1, 10, 36, 58, 41, 10)","(1, 9, 28, 36, 17, 2)","(1, 11, 45, 86, 77, 27, 2)",True,True,True,False,True,True,118,True,0,False,-328,3,True,116
11,"((0, 1), (0, 6), (0, 9), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (7, 8), (9, 10))",6,"(1, 10, 37, 63, 48, 12)","(1, 8, 23, 29, 15, 2)","(1, 11, 45, 86, 77, 27, 2)",True,True,True,False,True,True,106,True,0,False,-376,3,True,68
11,"((0, 1), (0, 6), (0, 9), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (7, 8), (9, 10))",7,"(1, 10, 37, 65, 56, 21, 2)","(1, 8, 21, 21, 6)","(1, 11, 45, 86, 77, 27, 2)",True,True,True,True,True,True,106,False,-105,False,-588,3,True,0
11,"((0, 1), (0, 6), (0, 9), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (7, 8), (9, 10))",8,"(1, 10, 36, 58, 40, 8)","(1, 9, 28, 37, 19, 2)","(1, 11, 45, 86, 77, 27, 2)",True,True,True,False,True,True,80,True,0,False,-292,3,True,116
11,"((0, 1), (0, 6), (0, 9), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (7, 8), (9, 10))",9,"(1, 10, 37, 64, 53, 18, 1)","(1, 8, 22, 24, 9, 1)","(1, 11, 45, 86, 77, 27, 2)",True,True,True,False,True,True,106,True,0,False,-520,3,True,53
11,"((0, 1), (0, 6), (0, 9), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (7, 8), (9, 10))",10,"(1, 10, 36, 58, 41, 10, 1)","(1, 9, 28, 36, 17, 1)","(1, 11, 45, 86, 77, 27, 2)",True,True,True,True,True,True,52,False,-7,False,-328,3,True,41
11,"((0, 1), (0, 6), (0, 9), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (7, 8))",1,"(1, 10, 38, 69, 61, 24, 4)","(1, 7, 19, 26, 19, 7, 1)","(1, 11, 45, 88, 87, 43, 11, 1)",True,True,True,False,True,True,20,True,0,False,-323,3,False,-151753
11,"((0, 1), (0, 6), (0, 9), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (7, 8))",0,"(1, 10, 39, 76, 79, 43, 11, 1)","(1, 6, 12, 8)","(1, 11, 45, 88, 87, 43, 11, 1)",True,True,True,True,True,True,78,False,-344,False,-600,3,True,0
11,"((0, 1), (0, 6), (0, 9), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (7, 8))",2,"(1, 10, 37, 66, 62, 32, 9, 1)","(1, 8, 22, 25, 11, 2)","(1, 11, 45, 88, 87, 43, 11, 1)",True,True,True,True,True,True,47,False,-118,False,-527,3,True,0
11,"((0, 1), (0, 6), (0, 9), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (7, 8))",3,"(1, 10, 36, 60, 49, 19, 3)","(1, 9, 28, 38, 24, 8, 1)","(1, 11, 45, 88, 87, 43, 11, 1)",True,True,True,False,True,True,12,True,0,False,-312,3,False,-73264
11,"((0, 1), (0, 6), (0, 9), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (7, 8))",6,"(1, 10, 37, 64, 52, 17, 2)","(1, 8, 24, 35, 26, 9, 1)","(1, 11, 45, 88, 87, 43, 11, 1)",True,False,True,False,True,True,6,True,0,False,-241,3,False,-199004
11,"((0, 1), (0, 6), (0, 9), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (7, 8))",7,"(1, 10, 37, 67, 65, 35, 10, 1)","(1, 8, 21, 22, 8, 1)","(1, 11, 45, 88, 87, 43, 11, 1)",True,True,True,True,True,True,64,False,-250,False,-593,3,True,0
11,"((0, 1), (0, 6), (0, 9), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (7, 8))",8,"(1, 10, 36, 60, 48, 17, 2)","(1, 9, 28, 39, 26, 9, 1)","(1, 11, 45, 88, 87, 43, 11, 1)",True,True,True,False,True,True,6,True,0,False,-276,3,False,-119184
11,"((0, 1), (0, 6), (0, 9), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (7, 8))",9,"(1, 10, 36, 58, 41, 10, 1)","(1, 9, 30, 46, 33, 10, 1)","(1, 11, 45, 88, 87, 43, 11, 1)",True,False,True,False,True,True,2,True,0,False,-84,3,False,-207144
11,"((0, 1), (0, 6), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 8), (6, 9), (6, 10))",1,"(1, 10, 38, 74, 85, 61, 24, 4)","(1, 7, 17, 21, 15, 6, 1)","(1, 11, 45, 91, 106, 76, 30, 5)",True,True,True,True,True,True,94,False,-6,False,-675,4,True,162
11,"((0, 1), (0, 6), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 8), (6, 9), (6, 10))",0,"(1, 10, 37, 65, 62, 35, 10, 1)","(1, 8, 26, 44, 41, 20, 4)","(1, 11, 45, 91, 106, 76, 30, 5)",True,True,True,False,True,True,85,True,0,False,-63,4,False,-62666
11,"((0, 1), (0, 6), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 8), (6, 9), (6, 10))",2,"(1, 10, 37, 69, 76, 51, 19, 3)","(1, 8, 22, 30, 25, 11, 2)","(1, 11, 45, 91, 106, 76, 30, 5)",True,True,True,True,True,True,106,True,0,False,-555,4,False,-87750
11,"((0, 1), (0, 6), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 8), (6, 9), (6, 10))",3,"(1, 10, 36, 63, 65, 41, 14, 2)","(1, 9, 28, 41, 35, 16, 3)","(1, 11, 45, 91, 106, 76, 30, 5)",True,True,True,True,True,True,118,True,0,False,-460,4,True,116
11,"((0, 1), (0, 6), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 8), (6, 9), (6, 10))",6,"(1, 10, 40, 85, 105, 76, 30, 5)","(1, 5, 6, 1)","(1, 11, 45, 91, 106, 76, 30, 5)",True,True,True,True,True,True,70,False,-545,False,-470,4,True,0
11,"((0, 1), (0, 6), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 8), (6, 9), (6, 10))",7,"(1, 10, 36, 60, 52, 25, 5)","(1, 9, 31, 54, 51, 25, 5)","(1, 11, 45, 91, 106, 76, 30, 5)",True,False,True,False,True,True,50,True,0,False,-14,4,False,-232848
11,"((0, 1), (0, 6), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 8), (6, 9))",1,"(1, 10, 38, 71, 70, 36, 8)","(1, 7, 18, 23, 16, 6, 1)","(1, 11, 45, 89, 93, 52, 14, 1)",True,True,True,False,True,True,72,True,0,False,-474,4,False,-44668
11,"((0, 1), (0, 6), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 8), (6, 9))",0,"(1, 10, 38, 70, 68, 36, 10, 1)","(1, 7, 19, 25, 16, 4)","(1, 11, 45, 89, 93, 52, 14, 1)",True,True,True,True,True,True,60,False,-16,False,-580,4,False,-38
11,"((0, 1), (0, 6), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 8), (6, 9))",2,"(1, 10, 37, 67, 66, 36, 10, 1)","(1, 8, 22, 27, 16, 4)","(1, 11, 45, 89, 93, 52, 14, 1)",True,True,True,True,True,True,60,False,-16,False,-710,4,True,0
11,"((0, 1), (0, 6), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 8), (6, 9))",3,"(1, 10, 36, 61, 54, 25, 5)","(1, 9, 28, 39, 27, 9, 1)","(1, 11, 45, 89, 93, 52, 14, 1)",True,True,True,False,True,True,30,True,0,False,-459,4,True,116
11,"((0, 1), (0, 6), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 8), (6, 9))",6,"(1, 10, 39, 78, 86, 51, 14, 1)","(1, 6, 11, 7, 1)","(1, 11, 45, 89, 93, 52, 14, 1)",True,True,True,True,True,True,82,False,-400,False,-585,4,True,0
11,"((0, 1), (0, 6), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 8), (6, 9))",7,"(1, 10, 36, 59, 45, 14, 1)","(1, 9, 30, 48, 38, 13, 1)","(1, 11, 45, 89, 93, 52, 14, 1)",True,False,True,False,True,True,2,True,0,False,-42,4,False,-235860
11,"((0, 1), (0, 6), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 8), (6, 9))",10,"(1, 10, 36, 60, 52, 25, 5)","(1, 9, 29, 41, 27, 9, 1)","(1, 11, 45, 89, 93, 52, 14, 1)",True,True,True,False,True,True,30,True,0,False,-512,4,True,16
11,"((0, 1), (0, 6), (0, 9), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 8), (9, 10))",1,"(1, 10, 38, 69, 61, 24, 4)","(1, 7, 18, 21, 11, 2)","(1, 11, 45, 87, 82, 35, 6)",True,True,True,True,True,True,94,True,0,False,-444,3,True,62
11,"((0, 1), (0, 6), (0, 9), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 8), (9, 10))",0,"(1, 10, 38, 68, 57, 19, 2)","(1, 7, 19, 25, 16, 4)","(1, 11, 45, 87, 82, 35, 6)",True,True,True,False,True,True,94,True,0,False,-342,3,False,-51946
11,"((0, 1), (0, 6), (0, 9), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 8), (9, 10))",2,"(1, 10, 37, 65, 57, 24, 4)","(1, 8, 22, 25, 11, 2)","(1, 11, 45, 87, 82, 35, 6)",True,True,True,True,True,True,106,True,0,False,-505,3,True,168
11,"((0, 1), (0, 6), (0, 9), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 8), (9, 10))",3,"(1, 10, 36, 59, 45, 15, 2)","(1, 9, 28, 37, 20, 4)","(1, 11, 45, 87, 82, 35, 6)",True,True,True,True,True,True,118,True,0,False,-320,3,True,116
11,"((0, 1), (0, 6), (0, 9), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 8), (9, 10))",6,"(1, 10, 38, 71, 69, 33, 6)","(1, 7, 16, 13, 2)","(1, 11, 45, 87, 82, 35, 6)",True,True,True,True,True,True,94,False,-291,False,-642,3,True,0
11,"((0, 1), (0, 6), (0, 9), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 8), (9, 10))",7,"(1, 10, 36, 58, 40, 8)","(1, 9, 29, 42, 27, 6)","(1, 11, 45, 87, 82, 35, 6)",True,False,True,False,True,True,112,True,0,False,-170,3,False,-93852
11,"((0, 1), (0, 6), (0, 9), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 8), (9, 10))",9,"(1, 10, 37, 65, 58, 26, 5)","(1, 8, 22, 24, 9, 1)","(1, 11, 45, 87, 82, 35, 6)",True,True,True,True,True,True,106,False,-102,False,-542,3,True,168
11,"((0, 1), (0, 6), (0, 9), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 8), (9, 10))",10,"(1, 10, 36, 59, 45, 14, 1)","(1, 9, 28, 37, 21, 5)","(1, 11, 45, 87, 82, 35, 6)",True,True,True,False,True,True,118,True,0,False,-320,3,False,-10359
11,"((0, 1), (0, 6), (0, 9), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 8))",1,"(1, 10, 38, 70, 65, 28, 4)","(1, 7, 19, 26, 19, 7, 1)","(1, 11, 45, 89, 91, 47, 11, 1)",True,True,True,False,True,True,20,True,0,False,-360,4,False,-99180
11,"((0, 1), (0, 6), (0, 9), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 8))",0,"(1, 10, 39, 76, 79, 43, 11, 1)","(1, 6, 13, 12, 4)","(1, 11, 45, 89, 91, 47, 11, 1)",True,True,True,True,True,True,78,False,-200,False,-644,4,True,0
11,"((0, 1), (0, 6), (0, 9), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 8))",2,"(1, 10, 37, 67, 65, 34, 9, 1)","(1, 8, 22, 26, 13, 2)","(1, 11, 45, 89, 91, 47, 11, 1)",True,True,True,True,True,True,45,False,-49,False,-819,4,True,0
11,"((0, 1), (0, 6), (0, 9), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 8))",3,"(1, 10, 36, 61, 52, 21, 3)","(1, 9, 28, 39, 26, 8, 1)","(1, 11, 45, 89, 91, 47, 11, 1)",True,True,True,False,True,True,12,True,0,False,-442,4,False,-1482
11,"((0, 1), (0, 6), (0, 9), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 8))",6,"(1, 10, 38, 72, 73, 39, 10, 1)","(1, 7, 17, 18, 8, 1)","(1, 11, 45, 89, 91, 47, 11, 1)",True,True,True,True,True,True,60,False,-118,False,-738,4,True,0
11,"((0, 1), (0, 6), (0, 9), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 8))",7,"(1, 10, 36, 60, 48, 17, 2)","(1, 9, 29, 43, 30, 9, 1)","(1, 11, 45, 89, 91, 47, 11, 1)",True,True,True,False,True,True,6,True,0,False,-264,4,False,-894
11,"((0, 1), (0, 6), (0, 9), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (6, 8))",9,"(1, 10, 36, 59, 45, 14, 1)","(1, 9, 30, 46, 33, 10, 1)","(1, 11, 45, 89, 91, 47, 11, 1)",True,False,True,False,True,True,2,True,0,False,-123,4,False,-31986
11,"((0, 1), (0, 6), (0, 8), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (8, 9))",1,"(1, 10, 38, 69, 60, 20)","(1, 7, 19, 25, 16, 4)","(1, 11, 45, 88, 85, 36, 4)",True,True,True,False,True,True,94,True,0,False,-361,3,False,-22344
11,"((0, 1), (0, 6), (0, 8), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (8, 9))",0,"(1, 10, 39, 75, 73, 32, 4)","(1, 6, 13, 12, 4)","(1, 11, 45, 88, 85, 36, 4)",True,True,True,True,True,True,82,False,-92,False,-507,3,True,0
11,"((0, 1), (0, 6), (0, 8), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (8, 9))",2,"(1, 10, 37, 66, 60, 26, 4)","(1, 8, 22, 25, 10)","(1, 11, 45, 88, 85, 36, 4)",True,True,True,True,True,True,106,False,-50,False,-527,3,True,0
11,"((0, 1), (0, 6), (0, 8), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (8, 9))",3,"(1, 10, 36, 60, 47, 14)","(1, 9, 28, 38, 22, 4)","(1, 11, 45, 88, 85, 36, 4)",True,True,True,False,True,True,118,True,0,False,-312,3,True,116
11,"((0, 1), (0, 6), (0, 8), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (8, 9))",6,"(1, 10, 37, 65, 56, 21, 2)","(1, 8, 23, 29, 15, 2)","(1, 11, 45, 88, 85, 36, 4)",True,True,True,False,True,True,106,True,0,False,-422,3,True,68
11,"((0, 1), (0, 6), (0, 8), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (8, 9))",7,"(1, 10, 36, 60, 48, 17, 2)","(1, 9, 28, 37, 19, 2)","(1, 11, 45, 88, 85, 36, 4)",True,True,True,True,True,True,118,False,-4,False,-348,3,True,116
11,"((0, 1), (0, 6), (0, 8), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7), (8, 9))",10,"(1, 10, 36, 58, 40, 8)","(1, 9, 30, 45, 28, 4)","(1, 11, 45, 88, 85, 36, 4)",True,True,True,False,True,True,96,True,0,False,-120,3,False,-2880
11,"((0, 1), (0, 6), (0, 8), (0, 9), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7))",1,"(1, 10, 38, 71, 70, 36, 8)","(1, 7, 20, 30, 25, 11, 2)","(1, 11, 45, 91, 100, 61, 19, 2)",True,True,True,False,True,True,80,True,0,False,-325,4,False,-126500
11,"((0, 1), (0, 6), (0, 8), (0, 9), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7))",0,"(1, 10, 40, 83, 96, 61, 19, 2)","(1, 5, 8, 4)","(1, 11, 45, 91, 100, 61, 19, 2)",True,True,True,True,True,True,70,False,-436,False,-504,4,True,0
11,"((0, 1), (0, 6), (0, 8), (0, 9), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7))",2,"(1, 10, 37, 69, 73, 45, 15, 2)","(1, 8, 22, 27, 16, 4)","(1, 11, 45, 91, 100, 61, 19, 2)",True,True,True,True,True,True,106,False,-60,False,-867,4,True,0
11,"((0, 1), (0, 6), (0, 8), (0, 9), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7))",3,"(1, 10, 36, 63, 59, 29, 6)","(1, 9, 28, 41, 32, 13, 2)","(1, 11, 45, 91, 100, 61, 19, 2)",True,True,True,False,True,True,48,True,0,False,-403,4,True,116
11,"((0, 1), (0, 6), (0, 8), (0, 9), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7))",6,"(1, 10, 37, 67, 65, 35, 10, 1)","(1, 8, 24, 35, 26, 9, 1)","(1, 11, 45, 91, 100, 61, 19, 2)",True,True,True,True,True,True,66,True,0,False,-533,4,False,-32
11,"((0, 1), (0, 6), (0, 8), (0, 9), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7))",7,"(1, 10, 36, 63, 61, 35, 10, 1)","(1, 9, 28, 39, 26, 9, 1)","(1, 11, 45, 91, 100, 61, 19, 2)",True,True,True,True,True,True,66,True,0,False,-741,4,True,35
11,"((0, 1), (0, 6), (0, 8), (0, 9), (0, 10), (1, 2), (1, 4), (2, 3), (4, 5), (6, 7))",8,"(1, 10, 36, 60, 48, 17, 2)","(1, 9, 31, 52, 44, 17, 2)","(1, 11, 45, 91, 100, 61, 19, 2)",True,False,True,False,True,True,8,True,0,False,-14,4,False,-237888
11,"((0, 1), (0, 8), (1, 2), (1, 4), (1, 5), (1, 6), (1, 7), (2, 3), (8, 9), (9, 10))",1,"(1, 10, 41, 90, 115, 86, 35, 6)","(1, 4, 4, 1)","(1, 11, 45, 94, 116, 86, 35, 6)",True,True,True,True,True,True,58,False,-370,False,-319,4,True,0
11,"((0, 1), (0, 8), (1, 2), (1, 4), (1, 5), (1, 6), (1, 7), (2, 3), (8, 9), (9, 10))",0,"(1, 10, 37, 68, 72, 45, 15, 2)","(1, 8, 26, 44, 41, 20, 4)","(1, 11, 45, 94, 116, 86, 35, 6)",True,True,True,True,True,True,106,True,0,False,-380,4,False,-22208
11,"((0, 1), (0, 8), (1, 2), (1, 4), (1, 5), (1, 6), (1, 7), (2, 3), (8, 9), (9, 10))",2,"(1, 10, 37, 69, 76, 51, 19, 3)","(1, 8, 25, 40, 35, 16, 3)","(1, 11, 45, 94, 116, 86, 35, 6)",True,True,True,True,True,True,106,True,0,False,-625,4,False,-6830
11,"((0, 1), (0, 8), (1, 2), (1, 4), (1, 5), (1, 6), (1, 7), (2, 3), (8, 9), (9, 10))",3,"(1, 10, 36, 66, 75, 51, 19, 3)","(1, 9, 28, 41, 35, 16, 3)","(1, 11, 45, 94, 116, 86, 35, 6)",True,True,True,True,True,True,118,True,0,False,-765,4,True,116
11,"((0, 1), (0, 8), (1, 2), (1, 4), (1, 5), (1, 6), (1, 7), (2, 3), (8, 9), (9, 10))",4,"(1, 10, 36, 62, 58, 29, 6)","(1, 9, 32, 58, 57, 29, 6)","(1, 11, 45, 94, 116, 86, 35, 6)",True,False,True,False,True,True,72,True,0,False,-4,4,False,-41632
11,"((0, 1), (0, 8), (1, 2), (1, 4), (1, 5), (1, 6), (1, 7), (2, 3), (8, 9), (9, 10))",8,"(1, 10, 37, 72, 85, 61, 24, 4)","(1, 8, 22, 31, 25, 11, 2)","(1, 11, 45, 94, 116, 86, 35, 6)",True,True,True,True,True,True,106,True,0,False,-835,4,True,168
11,"((0, 1), (0, 8), (1, 2), (1, 4), (1, 5), (1, 6), (1, 7), (2, 3), (8, 9), (9, 10))",9,"(1, 10, 37, 73, 86, 61, 24, 4)","(1, 8, 21, 30, 25, 11, 2)","(1, 11, 45, 94, 116, 86, 35, 6)",True,True,True,True,True,True,106,True,0,False,-755,4,False,-6630
11,"((0, 1), (0, 8), (1, 2), (1, 4), (1, 5), (1, 6), (1, 7), (2, 3), (8, 9), (9, 10))",10,"(1, 10, 36, 66, 71, 45, 15, 2)","(1, 9, 28, 45, 41, 20, 4)","(1, 11, 45, 94, 116, 86, 35, 6)",True,True,True,True,True,True,118,True,0,False,-489,4,False,-7440
11,"((0, 1), (0, 7), (1, 2), (1, 4), (1, 5), (1, 6), (2, 3), (7, 8), (7, 10), (8, 9))",0,"(1, 10, 37, 65, 60, 29, 6)","(1, 8, 26, 44, 41, 20, 4)","(1, 11, 45, 91, 104, 70, 26, 4)",True,False,True,False,True,True,60,True,0,False,-62,4,False,-205930
11,"((0, 1), (0, 7), (1, 2), (1, 4), (1, 5), (1, 6), (2, 3), (7, 8), (7, 10), (8, 9))",2,"(1, 10, 37, 67, 68, 41, 14, 2)","(1, 8, 24, 36, 29, 12, 2)","(1, 11, 45, 91, 104, 70, 26, 4)",True,True,True,True,True,True,106,True,0,False,-505,4,False,-8352
11,"((0, 1), (0, 7), (1, 2), (1, 4), (1, 5), (1, 6), (2, 3), (7, 8), (7, 10), (8, 9))",3,"(1, 10, 36, 63, 65, 41, 14, 2)","(1, 9, 28, 39, 29, 12, 2)","(1, 11, 45, 91, 104, 70, 26, 4)",True,True,True,True,True,True,118,True,0,False,-708,4,True,116
11,"((0, 1), (0, 7), (1, 2), (1, 4), (1, 5), (1, 6), (2, 3), (7, 8), (7, 10), (8, 9))",7,"(1, 10, 38, 75, 87, 61, 24, 4)","(1, 7, 16, 17, 9, 2)","(1, 11, 45, 91, 104, 70, 26, 4)",True,True,True,True,True,True,94,False,-254,False,-804,4,True,0
11,"((0, 1), (0, 7), (1, 2), (1, 4), (1, 5), (1, 6), (2, 3), (7, 8), (7, 10), (8, 9))",9,"(1, 10, 36, 63, 63, 38, 13, 2)","(1, 9, 28, 41, 32, 13, 2)","(1, 11, 45, 91, 104, 70, 26, 4)",True,True,True,True,True,True,93,True,0,False,-567,4,True,116
11,"((0, 1), (0, 7), (1, 2), (1, 4), (1, 5), (1, 6), (2, 3), (7, 8), (7, 10), (8, 9))",10,"(1, 10, 36, 62, 58, 29, 6)","(1, 9, 29, 46, 41, 20, 4)","(1, 11, 45, 91, 104, 70, 26, 4)",True,True,True,False,True,True,60,True,0,False,-142,4,False,-152308
11,"((0, 1), (0, 7), (0, 10), (1, 2), (1, 4), (1, 5), (1, 6), (2, 3), (7, 8), (8, 9))",1,"(1, 10, 40, 83, 96, 61, 19, 2)","(1, 5, 8, 5, 1)","(1, 11, 45, 91, 101, 62, 19, 2)",True,True,True,True,True,True,70,False,-353,False,-464,4,True,0
